id,rated,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply,minutes
KU3BtTZA,True,black,10+9,nikosioannidis,1131,theanonymousone,1347,d4 d5 Nc3 Nf6,D01,Queen's Pawn Game: Chigorin Variation,4,10
K5AsEpMv,False,white,15+0,thebasicgru,1796,aboud,1365,c4 Nf6 Nc3 e6,A17,English Opening: Anglo-Indian Defense |  Hedgehog System,4,15
KOX0GIOh,True,black,15+0,rfqjr,1841,rostfrei,2015,d4 c5,A43,Old Benoni Defense,2,15
C8Ju9Lq6,True,black,10+10,thepound,1028,woolypencil,1212,e4 e6 Nf3,C00,French Defense: Knight Variation,3,10
EDnzzPyq,True,black,10+0,michal007,1844,yellow_dragon,1868,c4 Nf6 Nc3,A16,English Opening: Anglo-Indian Defense |  Queen's Knight Variation,3,10
3kAoaRSW,True,draw,7+2,chudoyudo,1800,marlon6109,1738,e4 b6,B00,Owen Defense,2,7
vxdojV9B,False,white,15+0,ninocrea,1528,reubpear,1539,e4 e5 Nf3 Nf6,C42,Petrov's Defense,4,15
rGEfv1Ll,True,white,10+0,bouvard,1759,dkattir,1737,e4 c5 Nf3 Nc6,B30,Sicilian Defense: Old Sicilian,4,10
Bx5pQZS2,True,white,15+8,hugues2908,1334,berlin64,1183,d4,A40,Queen's Pawn,1,15
QAMJ6qWi,False,white,25+0,siindbad,2135,suziernesti,1151,d4 c5 d5 e5 e4 d6,A44,Semi-Bononi,6,25
Bv9oktKE,True,white,10+0,tuncer123,1405,ethan_3f,1417,d4 d5 Nc3 Nf6,D01,Queen's Pawn Game: Chigorin Variation,4,10
yay9t80W,True,black,15+20,roothpd,1552,igor-webmaster,1607,e4 e5 Nf3 d6,C41,Philidor Defense #2,4,15
jNrWtGX5,True,black,10+0,thehutchtouch,1879,rootchessbr,1844,d4 d6,A41,Queen's Pawn,2,10
mzCZWqYJ,True,white,10+0,kristian_zebua,2090,youralterego,2236,e4 d5 exd5 Qxd5 Nc3 Qa5,B01,Scandinavian Defense: Main Line,6,10
ULNqaP25,True,black,10+0,orho,1291,userx100,1301,e4 c6,B10,Caro-Kann Defense,2,10
3RyTRCMI,True,white,10+5,kylarr,1332,sercrumb,1081,d4 e6 e4 d5 Nc3 Nf6 Bg5 Be7,C13,French Defense: Classical Variation |  Normal Variation,8,10
zTH5Eq0M,True,white,10+0,kashor,1625,bocadagod,1603,d4 d5 Nc3,D00,Queen's Pawn Game: Chigorin Variation,3,10
YHxoXzZ5,True,white,8+0,skuppam3,2062,silverman2,1978,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5,C45,Scotch Game: Classical Variation,8,8
8CCBHpef,True,white,7+4,cuxhaven,1976,superhero098,1988,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6 Nc3 Bb4,B40,Sicilian Defense: Pin Variation,10,7
NDwH13XO,True,black,30+30,tmaus,2046,kferapont,2136,d4 Nf6 c4 g6 Nc3 Bg7 e4 d6 Be2 O-O Bg5 Na6,E73,King's Indian Defense: Averbakh Variation |  Modern Defense,12,30
DmFupUp9,True,white,10+0,pracvova,2107,mastersalomon,1978,e4 c5 a3,B20,Sicilian Defense: Mengarini Variation,3,10
yNzi557Z,True,white,15+0,amsou,1626,glzrchess,1282,d4 e6 c4 d5 Nc3,D31,Queen's Gambit Declined: Queen's Knight Variation,5,15
QuPE0D5e,True,black,11+0,salosalo1,1240,yur-koto,1602,e4 c5,B20,Sicilian Defense,2,11
IJvVn8EM,False,black,5+8,cristoballan,1500,burks,1016,Nf3 Nc6,A04,Zukertort Opening: Black Mustang Defense,2,5
gyAWeakV,True,white,10+0,alexandro33,1707,nullbyte,1703,e4 c6 d4 d5 exd5,B13,Caro-Kann Defense: Exchange Variation,5,10
bukaG0y8,True,white,10+0,hazba86,1732,cliward132,1085,e4 e6 Nf3,C00,French Defense: Knight Variation,3,10
Wrm1zOlA,True,black,25+5,samat321,1594,o-king-o,1855,e4 d6 d4 e6,C00,Rat Defense: Small Center Defense,4,25
SiAocaUF,True,draw,15+3,zoro94,1708,ammanian,1694,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O d6,C66,Ruy Lopez: Berlin Defense |  Improved Steinitz Defense,8,15
xwNLa4yM,True,white,8+0,sp247,2328,sergeypolozhiev,2031,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6,8
oq0d1ySj,True,black,10+0,vanirof,1839,cassioparov,1736,Nf3 d6,A04,Zukertort Opening: Pirc Invitation,2,10
3aB5ZEok,True,black,10+0,garroteitor,1612,fabian1104,1960,d3,A00,Mieses Opening,1,10
os10LKaG,False,white,15+0,shisherr,1500,penguin100,1428,e4 d5 Nf3,A06,Zukertort Opening: Tennison Gambit,3,15
gpdbeeAO,False,white,10+0,icecreamdealer,1801,gorgizadeh,1500,e4 e5 Nf3 f6,C40,King's Pawn Game: Damiano Defense,4,10
EwOLzmis,True,white,10+0,vecrosc,2148,robixy,2028,d4 Nf6 Nf3 g6 c4 Bg7 Nc3 O-O e4 d6 Be2 e5 O-O Nc6 d5 Ne7 Ne1,E98,King's Indian Defense: Orthodox Variation |  Classical System,17,10
Eer8Udhp,True,black,8+5,fejjariyassine,1348,antons,1660,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4,8
e3WOcIgQ,False,black,12+0,akaish,1463,ranger440,1493,e4 Nc6 Nf3 d6,B00,Nimzowitsch Defense: Williams Variation,4,12
lLD4oMRm,True,white,120+0,incompetentf,1262,kim2017,1281,Nc3 d5 d4 Nf6 Bg5 Ne4,D01,Queen's Pawn Game: Veresov Attack |  Boyce Defense,6,120
shw18aF5,True,white,10+0,speleolog,1842,fourtwenty,1577,e4 e5 Nf3 Nf6 Nc3 Nc6 Bc4,C46,Four Knights Game: Italian Variation,7,10
vr3SGf5i,True,black,5+5,arya55,1629,hannibal66,1629,g3 Nf6,A00,Hungarian Opening: Indian Defense,2,5
vy2nnPTv,True,white,10+5,inka-since-1990,1909,axim188,2065,e4 c6 d4 d5 Nc3 dxe4 Nxe4 Bf5,B18,Caro-Kann Defense: Classical Variation,8,10
g0GK9rnN,True,black,10+0,efg001,1720,atchayam,1732,d4 g6,A40,Modern Defense,2,10
FiTxSZGE,False,black,20+8,twighlightcapers,1500,aliamini,1563,d4 d5 Bf4,D00,Queen's Pawn Game: Mason Attack,3,20
K5AsEpMv,False,white,15+0,thebasicgru,1796,aboud,1365,c4 Nf6 Nc3 e6,A17,English Opening: Anglo-Indian Defense |  Hedgehog System,4,15
VAv9fI88,True,black,20+0,cape217,1381,ultrakid,1460,e4 c5 c3,B22,Sicilian Defense: Alapin Variation,3,20
taBSKhts,True,white,10+0,bosspotato,2279,willyjohnson,2255,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 g6 Be3 Bg7 f3 Nc6 Qd2 O-O g4,B76,Sicilian Defense: Dragon Variation |  Yugoslav Attack |  Panov Variation,17,10
T0RlNA2f,True,black,10+0,mobin1388,1828,kaji_djagal,1697,d4 d5 Nf3,D02,Queen's Pawn Game: Zukertort Variation,3,10
JbLGK2Pv,True,white,15+15,posra,1225,kadlekins,1252,e4 e5 Nf3 Nc6 Nc3 Bc5 Bb5 Nf6,C48,Four Knights Game: Spanish Variation |  Classical Variation,8,15
iUprRN5Y,False,black,1+18,howchessyt,1180,partiallyundead,1193,e4 e6 Nf3,C00,French Defense: Knight Variation,3,1
6l8p3VLB,True,black,2+15,sidharthcnadhan,1490,aran09,1472,d4 d5 c4 Bf5,D02,Queen's Gambit Refused: Baltic Defense,4,2
KBG3ijIf,False,black,0+180,iamaliveandbored,1158,sparkyman,1324,e4 e5 Nf3 Nc6 Nxe5,C44,Irish Gambit,5,0
qtSLIefu,True,black,2+15,wolf1108,1261,serg0901,1279,e4 e5 Nf3,C40,King's Knight Opening,3,2
RexcNeC6,True,white,0+15,rodrigowski19,1227,echosess,1206,e4,B00,King's Pawn,1,0
GMWOlwjP,True,black,2+10,kraloyun,992,sasila,1318,b3,A01,Nimzo-Larsen Attack,1,2
geYkmEU0,True,draw,0+16,morteza0088996655,2002,yht,2302,e4 e6 Nf3,C00,French Defense: Knight Variation,3,0
4LIQsNjY,True,white,2+10,dfin92,1839,niloybarua8998,1229,d4 Nc6 c4 e5 d5 Nd4,A40,Mikenas Defense: Cannstatter Variation,6,2
iUprRN5Y,False,black,1+18,howchessyt,1180,partiallyundead,1193,e4 e6 Nf3,C00,French Defense: Knight Variation,3,1
bcI9UDKS,True,white,2+20,mmmmm123456,1634,alpha3031,1231,e4 e6 e5 d5 d4,C02,French Defense: Advance Variation #3,5,2
8tmLZ7H6,True,white,0+40,casper-212,1625,invincible626,1363,Nf3 d5 e4 e5,C40,Elephant Gambit,4,0
qndc4Gua,False,black,2+15,gohardlikeputin,1500,lubo10,1466,e3,A00,Van't Kruijs Opening,1,2
CMaQKhou,False,black,0+180,chiggen,1271,drakon1,1500,d4 Nf6 c4 d5,D06,Queen's Gambit Refused: Marshall Defense,4,0
CMaQKhou,False,black,0+180,chiggen,1271,drakon1,1500,d4 Nf6 c4 d5,D06,Queen's Gambit Refused: Marshall Defense,4,0
JwFWnETl,True,black,2+10,aalmeida,1819,tori92,2052,e4 Nf6 e5 Nd5 d4 d6,B03,Alekhine Defense,6,2
05uL2Hod,True,black,2+10,rexlex,2004,tunisinov,1918,d4 Nf6 c4 g6 Nc3 Bg7,E61,King's Indian Defense,6,2
WT6UfivG,False,black,1+18,partiallyundead,1193,howchessyt,1180,e3,A00,Van't Kruijs Opening,1,1
OKNsi5Ly,True,black,2+40,howchessyt,1206,brotback,1311,e4 c6 d4 d5 exd5 cxd5 c4 Nc6 Nc3 Nf6,B13,Caro-Kann Defense: Panov Attack |  Modern Defense,10,2
LUNpR6gD,True,white,1+15,ajacfull,1696,jdbarger,1824,d4 d5 Nf3 c5 c4 dxc4 d5 Nf6 Nc3 e6 e4 exd5 e5,D24,Queen's Gambit Accepted: Gunsberg Defense |  Prianishenmo Gambit,13,1
Yekg9T0E,True,black,2+15,saviter,1728,li1chess,1723,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6,B40,Sicilian Defense: French Variation |  Normal,8,2
kdphfdKm,False,black,0+15,sickened,1169,crazylambda,1571,Na3,A00,Sodium Attack,1,0
iboSWj4a,True,white,1+12,cnv,1568,salosalo1,1307,e4 e5 Bc4 Bc5,C20,Bishop's Opening: Boi Variation,4,1
Jdcqh0ZM,False,black,2+10,bloonfreakster,1466,rcatlc,1744,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6,B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation,9,2
JwFWnETl,True,black,2+10,aalmeida,1819,tori92,2052,e4 Nf6 e5 Nd5 d4 d6,B03,Alekhine Defense,6,2
56vli86V,True,white,2+9,choklev,1657,wojand,1613,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 b5,C57,Italian Game: Two Knights Defense |  Ulvestad Variation,10,2
PFE3ua3F,False,white,2+10,diskotka,2048,jdbarger,1831,d4 d5 c4 c6 Nc3,D10,Slav Defense #2,5,2
IgptBeRL,True,white,2+15,dhernandez101,1392,samfindleypsu,1284,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5,C57,Italian Game: Two Knights Defense |  Polerio Defense,10,2
Jdcqh0ZM,False,black,2+10,bloonfreakster,1466,rcatlc,1744,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6,B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation,9,2
lG2DQSFG,True,black,0+16,x2o97,1425,yht,2346,b3 d5,A01,Nimzo-Larsen Attack: Classical Variation,2,0
sxWWj2rK,True,white,0+16,morteza0088996655,2098,yht,2279,e4 d5 Nf3,A06,Zukertort Opening: Tennison Gambit,3,0
4LIQsNjY,True,white,2+10,dfin92,1839,niloybarua8998,1229,d4 Nc6 c4 e5 d5 Nd4,A40,Mikenas Defense: Cannstatter Variation,6,2
JXrH9E6Q,True,black,1+19,klemi,1957,berder,2174,d4 Nf6 c4 e6 Nc3 d5 Nf3,D37,Queen's Gambit Declined: Three Knights Variation,7,1
TYSYTO0P,False,white,1+45,allende,1392,astronautearl101,1168,e4 g5,B00,Borg Defense,2,1
XdtidcM9,True,black,0+16,yht,2159,masterbigsuff,1500,e4 d5,B01,Scandinavian Defense,2,0
kdphfdKm,False,black,0+15,sickened,1169,crazylambda,1571,Na3,A00,Sodium Attack,1,0
56vli86V,True,white,2+9,choklev,1657,wojand,1613,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 b5,C57,Italian Game: Two Knights Defense |  Ulvestad Variation,10,2
1dyueyv5,True,black,2+12,fanumfortunae,1530,bernabe,1500,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5,2
wSu7IcAb,True,white,0+12,grino,1655,nederlander2,1470,e4 e5 d4 d5,C21,King's Pawn Game: Beyer Gambit,4,0
CIUu7318,False,black,0+180,iamaliveandbored,1158,sparkyman,1324,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nf6,C45,Scotch Game: Schmidt Variation,8,0
gENhjY12,True,black,0+16,sklibur,1816,yht,2230,e4 d5,B01,Scandinavian Defense,2,0
Ba7aYYD9,True,black,2+10,rezamoghimi2020,1612,zmey65,2011,d4 Nf6 e3 d5 Bd3,D00,Queen's Pawn Game: Stonewall Attack,5,2
7SDFM8wY,False,white,0+180,sparkyman,1324,iamaliveandbored,1158,e4 e5 Nf3 Nf6 Nc3,C42,Russian Game: Three Knights Game,5,0
sxWWj2rK,True,white,0+16,morteza0088996655,2098,yht,2279,e4 d5 Nf3,A06,Zukertort Opening: Tennison Gambit,3,0
Qsb4y4TD,True,white,2+10,flettcher,1242,voodooo,1248,e4 d5,B01,Scandinavian Defense,2,2
qtSLIefu,True,black,2+15,wolf1108,1261,serg0901,1279,e4 e5 Nf3,C40,King's Knight Opening,3,2
BfVNuoo1,True,white,0+16,yht,2276,morteza0088996655,2111,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5,0
BfVNuoo1,True,white,0+16,yht,2276,morteza0088996655,2111,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5,0
WqX58YGc,True,draw,0+12,tree_3,1500,vishwathg,1516,d4 d5 c4 e6,D30,Queen's Gambit Declined,4,0
BfVNuoo1,True,white,0+16,yht,2276,morteza0088996655,2111,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5,0
ZZZIvvU0,True,black,1+30,aran09,1333,raspoutine,1423,d4 d5 Qd3,D00,Amazon Attack,3,1
56vli86V,True,white,2+9,choklev,1657,wojand,1613,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 b5,C57,Italian Game: Two Knights Defense |  Ulvestad Variation,10,2
kPXm1yCq,True,white,1+13,ze_cat,1292,inserthere,1422,b3 c5,A01,Nimzo-Larsen Attack: English Variation,2,1
z9DFjGqg,False,black,2+12,danko_25,1885,capsaicin1,1500,e4 c5 Nf3 d6 d4 cxd4 Nxd4 g6,B34,Sicilian Defense: Accelerated Dragon,8,2
lG2DQSFG,True,black,0+16,x2o97,1425,yht,2346,b3 d5,A01,Nimzo-Larsen Attack: Classical Variation,2,0
5Ze4uWGf,True,white,2+10,omideslahi,1368,alpha3031,1239,e3,A00,Van't Kruijs Opening,1,2
Yekg9T0E,True,black,2+15,saviter,1728,li1chess,1723,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nf6,B40,Sicilian Defense: French Variation |  Normal,8,2
LmNOcw1Y,False,black,1+18,howchessyt,1180,partiallyundead,1193,e4 d6 d4 Nf6 Nc3,B07,Pirc Defense #2,5,1
ZZZIvvU0,True,black,1+30,aran09,1333,raspoutine,1423,d4 d5 Qd3,D00,Amazon Attack,3,1
sqqTFlvf,True,white,0+15,smalljap,1525,vfhfnvfhfn22,1657,e4 d6,B07,Pirc Defense #4,2,0
4LIQsNjY,True,white,2+10,dfin92,1839,niloybarua8998,1229,d4 Nc6 c4 e5 d5 Nd4,A40,Mikenas Defense: Cannstatter Variation,6,2
37POQu66,True,white,1+30,smchess999,2235,lenin_1917,1652,c4,A10,English Opening,1,1
Alqu8eEV,True,black,2+10,jeffersondarcy1,1522,reza32500,1518,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 a6,B46,Sicilian Defense: Paulsen Variation,10,2
kkd8lWaZ,True,black,1+12,zalupa_konya,1156,zoerichi,1005,e4 e5 Qf3,C20,King's Pawn Game: Napoleon Attack,3,1
T2q9OYct,False,black,2+10,chess_king3,1474,fyodord,2014,c4 e5,A20,English Opening: King's English Variation,2,2
1dyueyv5,True,black,2+12,fanumfortunae,1530,bernabe,1500,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5,2
sxWWj2rK,True,white,0+16,morteza0088996655,2098,yht,2279,e4 d5 Nf3,A06,Zukertort Opening: Tennison Gambit,3,0
dkN7UXBE,True,white,2+15,serg0901,1316,wolf1108,1237,e4 e5 Qh5 Nf6,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4,2
JGgSdvuK,True,draw,1+15,sereznii,1818,juanma206,1694,c4 e5,A20,English Opening: King's English Variation,2,1
bcI9UDKS,True,white,2+20,mmmmm123456,1634,alpha3031,1231,e4 e6 e5 d5 d4,C02,French Defense: Advance Variation #3,5,2
YlKuMXyN,False,black,2+15,jakubsagitario17,1500,justasfast,1712,c4 e5 g3 Nf6 Nc3 d5,A22,English Opening: King's English Variation |  Two Knights Variation |  Reversed Dragon,6,2
HAphXmXl,True,black,2+10,extremal01,1896,kishomat,1871,e4 e6 Nf3 d5 e5 c5 d4,C02,French Defense: Advance Variation |  Nimzowitsch System,7,2
iboSWj4a,True,white,1+12,cnv,1568,salosalo1,1307,e4 e5 Bc4 Bc5,C20,Bishop's Opening: Boi Variation,4,1
Jdcqh0ZM,False,black,2+10,bloonfreakster,1466,rcatlc,1744,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6,B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation,9,2
6b5AOqFi,True,white,0+20,w-w-j-b-d,1587,invincible626,1500,e4 e5,C20,King's Pawn Game,2,0
7SDFM8wY,False,white,0+180,sparkyman,1324,iamaliveandbored,1158,e4 e5 Nf3 Nf6 Nc3,C42,Russian Game: Three Knights Game,5,0
JmKIGYyL,True,white,2+10,saghi3005,2069,fmtabriz,1925,Nf3 d5 d4 Nf6,D02,Queen's Pawn Game: Symmetrical Variation,4,2
sxWWj2rK,True,white,0+16,morteza0088996655,2098,yht,2279,e4 d5 Nf3,A06,Zukertort Opening: Tennison Gambit,3,0
D1bsUMb3,False,white,0+15,aliamini,1352,ruslmen,1298,e4 e5 Nf3 Nc6 Nc3 Bb4,C46,Three Knights Opening #2,6,0
CWm5CWdm,True,white,2+10,mamoot,1270,salemchess5,1277,e4 d6 d4,B07,Pirc Defense #5,3,2
cUZW7kCY,False,white,2+15,justasfast,1712,jakubsagitario17,1500,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Nf6,C21,Danish Gambit Accepted |  Classical Defense,10,2
WqX58YGc,True,draw,0+12,tree_3,1500,vishwathg,1516,d4 d5 c4 e6,D30,Queen's Gambit Declined,4,0
1fDJ7N8j,True,white,2+10,mrbass,1130,smartguy101,1044,e4 e5 Nf3 Nf6 Nc3,C42,Russian Game: Three Knights Game,5,2
M308g9tf,True,white,0+15,athena1234,1325,voodooo,1249,e4 d5,B01,Scandinavian Defense,2,0
fTTse2T9,True,white,2+10,voodooo,1202,flettcher,1261,Nf3 e5,A04,Zukertort Opening: Ross Gambit,2,2
gh5TuHkm,True,white,1+10,dhernandez101,1402,werill,1481,e4 e5 Nf3 Nc6 Bc4 Bc5 d3,C50,Italian Game: Giuoco Pianissimo,7,1
Q2x9DXz4,False,white,0+180,bob_the_bunny,1110,bdeathkiller,1500,Nf3,A04,Reti Opening,1,0
OKNsi5Ly,True,black,2+40,howchessyt,1206,brotback,1311,e4 c6 d4 d5 exd5 cxd5 c4 Nc6 Nc3 Nf6,B13,Caro-Kann Defense: Panov Attack |  Modern Defense,10,2
T2q9OYct,False,black,2+10,chess_king3,1474,fyodord,2014,c4 e5,A20,English Opening: King's English Variation,2,2
Jdcqh0ZM,False,black,2+10,bloonfreakster,1466,rcatlc,1744,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 g6 Nxc6,B34,Sicilian Defense: Accelerated Dragon |  Exchange Variation,9,2
yRIvgIZX,True,white,0+25,mr_zilgaze,798,hash_13-chess,1157,e4 g6,B06,Modern Defense,2,0
ZadokJun,True,white,1+30,gavriel32,1625,mayshe19,1500,e4 e6 g3,C00,French Defense: Reti-Spielmann Attack,3,1
F9OblsoZ,True,black,0+12,stellanova,1136,grego77,1741,e3,A00,Van't Kruijs Opening,1,0
T2q9OYct,False,black,2+10,chess_king3,1474,fyodord,2014,c4 e5,A20,English Opening: King's English Variation,2,2
ZadokJun,True,white,1+30,gavriel32,1625,mayshe19,1500,e4 e6 g3,C00,French Defense: Reti-Spielmann Attack,3,1
KBG3ijIf,False,black,0+180,iamaliveandbored,1158,sparkyman,1324,e4 e5 Nf3 Nc6 Nxe5,C44,Irish Gambit,5,0
39RyjZ7h,True,white,0+16,morteza0088996655,1500,yht,2352,d3,A00,Mieses Opening,1,0
kkd8lWaZ,True,black,1+12,zalupa_konya,1156,zoerichi,1005,e4 e5 Qf3,C20,King's Pawn Game: Napoleon Attack,3,1
HAphXmXl,True,black,2+10,extremal01,1896,kishomat,1871,e4 e6 Nf3 d5 e5 c5 d4,C02,French Defense: Advance Variation |  Nimzowitsch System,7,2
CWm5CWdm,True,white,2+10,mamoot,1270,salemchess5,1277,e4 d6 d4,B07,Pirc Defense #5,3,2
L5Fsi5vf,True,black,2+10,seifca90,1500,mscarokann,1707,d4 Nf6 e3 e6 Nf3,A46,Yusupov-Rubinstein System,5,2
rxvCHIAX,False,white,0+180,drakon1,1500,chiggen,1271,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Nxf7,C57,Italian Game: Two Knights Defense |  Fried Liver Attack,11,0
BfVNuoo1,True,white,0+16,yht,2276,morteza0088996655,2111,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5,0
WT6UfivG,False,black,1+18,partiallyundead,1193,howchessyt,1180,e3,A00,Van't Kruijs Opening,1,1
dkN7UXBE,True,white,2+15,serg0901,1316,wolf1108,1237,e4 e5 Qh5 Nf6,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,4,2
FJ7KJGSC,True,white,1+30,cimtolga,2199,e6d4,2035,d4 Nf6 c4 e6 Nf3 b6 Nc3,E12,Queen's Indian Defense: Kasparov Variation,7,1
49RDuiXg,True,black,1+25,nederlander2,1450,nickelange,1392,d4,A40,Queen's Pawn,1,1
qtSLIefu,True,black,2+15,wolf1108,1261,serg0901,1279,e4 e5 Nf3,C40,King's Knight Opening,3,2
GMWOlwjP,True,black,2+10,kraloyun,992,sasila,1318,b3,A01,Nimzo-Larsen Attack,1,2
M308g9tf,True,white,0+15,athena1234,1325,voodooo,1249,e4 d5,B01,Scandinavian Defense,2,0
qndc4Gua,False,black,2+15,gohardlikeputin,1500,lubo10,1466,e3,A00,Van't Kruijs Opening,1,2
5Ze4uWGf,True,white,2+10,omideslahi,1368,alpha3031,1239,e3,A00,Van't Kruijs Opening,1,2
BfVNuoo1,True,white,0+16,yht,2276,morteza0088996655,2111,e4 e5 Nf3 Nc6 Nc3,C46,Three Knights Opening,5,0
HNyvqaoO,True,black,2+20,dipset,1457,stiffypawn,1466,Nf3 d5 d4,D02,Queen's Pawn Game: Zukertort Variation,3,2
NW7jdnur,True,black,1+20,raspoutine,1128,luckyxthirteen,1293,d4 b6,A40,English Defense #2,2,1
Qsb4y4TD,True,white,2+10,flettcher,1242,voodooo,1248,e4 d5,B01,Scandinavian Defense,2,2
cBMssl9g,True,white,1+15,chris003,1699,achessplayer2016,1752,e4 e5 Nf3 Nc6 Bb5 Bc5,C64,Ruy Lopez: Classical Variation,6,1
2tofMEQy,False,black,1+20,andy_fresh,1500,evansimone,1500,e4 e6 Bb5,C00,French Defense: Bird Invitation,3,1
JmKIGYyL,True,white,2+10,saghi3005,2069,fmtabriz,1925,Nf3 d5 d4 Nf6,D02,Queen's Pawn Game: Symmetrical Variation,4,2
iboSWj4a,True,white,1+12,cnv,1568,salosalo1,1307,e4 e5 Bc4 Bc5,C20,Bishop's Opening: Boi Variation,4,1
LUNpR6gD,True,white,1+15,ajacfull,1696,jdbarger,1824,d4 d5 Nf3 c5 c4 dxc4 d5 Nf6 Nc3 e6 e4 exd5 e5,D24,Queen's Gambit Accepted: Gunsberg Defense |  Prianishenmo Gambit,13,1
S98fUg6g,True,black,2+10,thenewguy98,1820,jdbarger,1842,b4 d5 Bb2 e6 e3 Nf6 b5,A00,Polish Opening: Schiffler-Sokolsky Variation,7,2
1dyueyv5,True,black,2+12,fanumfortunae,1530,bernabe,1500,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5,2
sxWWj2rK,True,white,0+16,morteza0088996655,2098,yht,2279,e4 d5 Nf3,A06,Zukertort Opening: Tennison Gambit,3,0
cBMssl9g,True,white,1+15,chris003,1699,achessplayer2016,1752,e4 e5 Nf3 Nc6 Bb5 Bc5,C64,Ruy Lopez: Classical Variation,6,1
JMejEQFl,True,white,2+10,zmey65,2014,rezamoghimi2020,1610,e4 e5 Nf3 d6 d4 f5,C41,Philidor Defense: Philidor Countergambit,6,2
K9lqvH1x,False,white,2+10,jdbarger,1831,diskotka,2048,d4 g6,A40,Modern Defense,2,2
qtSLIefu,True,black,2+15,wolf1108,1261,serg0901,1279,e4 e5 Nf3,C40,King's Knight Opening,3,2
EYpYXYV2,False,white,2+15,claymes,1856,jyotirmoy1997,1953,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 c4,B52,Sicilian Defense: Canal-Sokolsky Attack |  Sokolsky Variation,9,2
KPyvpZmW,True,black,0+16,poster,1836,yht,2340,d4 d5,D00,Queen's Pawn Game,2,0
1dyueyv5,True,black,2+12,fanumfortunae,1530,bernabe,1500,e4 e5 Nf3 d6 Bc4,C41,Philidor Defense #3,5,2
D1bsUMb3,False,white,0+15,aliamini,1352,ruslmen,1298,e4 e5 Nf3 Nc6 Nc3 Bb4,C46,Three Knights Opening #2,6,0
YlKuMXyN,False,black,2+15,jakubsagitario17,1500,justasfast,1712,c4 e5 g3 Nf6 Nc3 d5,A22,English Opening: King's English Variation |  Two Knights Variation |  Reversed Dragon,6,2
JwFWnETl,True,black,2+10,aalmeida,1819,tori92,2052,e4 Nf6 e5 Nd5 d4 d6,B03,Alekhine Defense,6,2
kKFslhlg,False,black,2+10,thegrim123321,1384,sam7neeee,1950,Nf3 c5,A04,Zukertort Opening: Sicilian Invitation,2,2
56vli86V,True,white,2+9,choklev,1657,wojand,1613,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 b5,C57,Italian Game: Two Knights Defense |  Ulvestad Variation,10,2
cUZW7kCY,False,white,2+15,justasfast,1712,jakubsagitario17,1500,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Nf6,C21,Danish Gambit Accepted |  Classical Defense,10,2
JwFWnETl,True,black,2+10,aalmeida,1819,tori92,2052,e4 Nf6 e5 Nd5 d4 d6,B03,Alekhine Defense,6,2
39RyjZ7h,True,white,0+16,morteza0088996655,1500,yht,2352,d3,A00,Mieses Opening,1,0
icEiP2cj,True,black,1+10,efeozbakir1,1255,totalitarizm,1815,d4 e6,A40,Horwitz Defense,2,1
