id,rated,winner,increment_code,white_id,white_rating,black_id,black_rating,moves,opening_eco,opening_name,opening_ply
15gQP6H8,TRUE,black,10+0,ryndin-sergei,1629,wojand,1567,d4 d5 c4 e6 Nc3 Nf6 Nf3 c5 Bg5,D40,Queen's Gambit Declined: Semi-Tarrasch Defense |  Pillsbury Variation,9
qfGMKzMQ,TRUE,white,5+8,smontur,1770,wojand,1572,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Nf6 O-O d6,C55,Italian Game: Scotch Gambit |  Janowski Defense,10
JFdW6NzQ,TRUE,black,10+0,dnc2009,1320,wojand,1559,b3 e5 Bb2 Nc6,A01,Nimzo-Larsen Attack: Modern Variation #3,4
T8Ddp1Wn,TRUE,black,6+6,wojand,1567,pawntotsar,1648,d4 f5 c4 Nf6 Nc3,A85,Dutch Defense: Queen's Knight Variation,5
6jYzJsQG,TRUE,white,5+8,hnb,1713,wojand,1573,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4
wVfB01oP,TRUE,black,5+8,wojand,1580,hnb,1706,d4 e6 c4 c6 Nc3 d5 e3 Nf6 Nf3,D45,Semi-Slav Defense: Main Line,9
14g5dJU8,TRUE,white,9+0,sldnk51,1695,wojand,1588,e4 e5 f4 exf4 Nf3 g5 Bc4,C37,King's Gambit Accepted |  King's Knight Gambit,7
4fxEoMx5,TRUE,white,5+8,manuelsenior,1662,wojand,1596,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O b5 Bb3 Be7 Re1 O-O c3,C88,Ruy Lopez: Closed |  8.c3,15
eRw8rlOm,TRUE,black,7+10,wojand,1604,viktoar,1705,d4 d5 c4 e6 Nc3 Nf6 cxd5,D35,Queen's Gambit Declined: Exchange Variation,7
56vli86V,TRUE,white,2+9,choklev,1657,wojand,1613,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 b5,C57,Italian Game: Two Knights Defense |  Ulvestad Variation,10
Z5UsiTu9,TRUE,white,10+8,menelaos1997,1700,wojand,1621,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5,C45,Scotch Game: Classical Variation,8
cUR4jVIJ,TRUE,white,10+8,menelaos1997,1691,wojand,1630,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5,C45,Scotch Game: Classical Variation,8
QNcGICm2,TRUE,black,10+0,wojand,1638,alifargggg,1719,e4 e5 Nf3 d5,C40,Elephant Gambit,4
awD5H21i,TRUE,white,5+10,lion216,1694,wojand,1647,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3,C54,Italian Game: Giuoco Piano |  Greco's Attack,13
9obPGx8o,TRUE,white,5+8,huttetu,1634,wojand,1658,e4 e5 Nf3 Nc6 Bc4 Bc5 d4 exd4,C45,Scotch Game: Haxo Gambit,8
82NWj9s0,TRUE,white,10+0,wojand,1648,jimmsen,1638,d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,9
o5VhANd1,TRUE,black,10+5,wojand,1659,naucrates,1636,d4 Nf6 c4 g6 Nc3,E61,King's Indian Defense: 3.Nc3,5
44flxWy0,TRUE,black,8+0,wojand,1668,madmaster,1717,d4 d5 c4 Nf6 Nc3 Nc6 Nf3 dxc4,D06,Queen's Gambit Refused: Chigorin Defense |  Modern Gambit,8
xY6Pm79H,TRUE,black,5+8,karabas5,1621,wojand,1659,e4 e5 f4 exf4 Nf3 g5,C37,King's Gambit Accepted: King Knight's Gambit,6
nWhCo0rP,TRUE,white,7+5,anopiloric,1756,wojand,1667,e4 e5 Bc4 Nf6 Nf3 Nc6,C55,Italian Game: Two Knights Defense,6
XWOeTEaM,TRUE,white,10+0,ivanov32,1761,wojand,1675,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3 Nxe4 O-O Nxc3 bxc3 Bxc3 Ba3,C54,Italian Game: Giuoco Piano |  Aitken Variation,19
fZNM7JV0,TRUE,black,10+0,wojand,1682,andychem70,1792,e4 c5 Nf3 d6 d4 cxd4 Nxd4 Nf6 Nc3 a6 Be2 e6,B84,Sicilian Defense: Scheveningen Variation |  Classical Variation,12
MP9Ox4EM,TRUE,black,10+0,wojand,1694,hungryg,1636,e4 e6 d4,C00,French Defense: Normal Variation,3
0IUkH7T9,TRUE,black,4+6,nicola1396,1685,wojand,1684,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5,C45,Scotch Game: Classical Variation,8
UWHwHtWT,TRUE,white,5+8,rassem,1668,wojand,1695,e4 e5 Bc4 Nf6 d4,C24,Bishop's Opening: Ponziani Gambit,5
oTKuskKk,TRUE,black,4+6,regalsin,1595,wojand,1687,d4 d5 Nf3,D02,Queen's Pawn Game: Zukertort Variation,3
L5zINyVM,TRUE,white,5+8,daria69,1215,volkano,1432,e4 e5 Bd3,C20,King's Pawn Game: Tortoise Opening,3
zJHKVprc,TRUE,white,5+8,volkano,1426,daria69,1265,f3,A00,Gedult's Opening,1
V31V6Mm0,TRUE,white,5+8,aky94536,1425,daria69,1351,d4 d5,D00,Queen's Pawn Game,2
NUdjhchq,TRUE,white,16+8,kokos4,1713,daria69,1500,Nf3 f6,A04,Zukertort Opening: Arctic Defense,2
d9X08Sof,TRUE,draw,30+30,moistvonlipwig,2283,chess4life,2358,e4 c5 Nc3 e6,B23,Sicilian Defense: Closed,4
Svkerj5v,TRUE,draw,30+30,god666,2214,moistvonlipwig,2286,f4 d5,A03,Bird Opening: Dutch Variation,2
A1BExYwf,TRUE,black,45+45,mn8,2232,moistvonlipwig,2272,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5,C50,Italian Game: Giuoco Pianissimo |  Normal,8
vs4N1BEg,TRUE,white,30+30,moistvonlipwig,2264,wardsstone,2082,e4 e6 d4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 c3 Nc6 Ne2 cxd4 cxd4,C06,French Defense: Tarrasch Variation |  Closed Variation |  Main Line,15
xT3Qgs0d,TRUE,black,20+20,chgreg,1826,moistvonlipwig,2262,e4 e5 Nc3 Nf6 g3,C26,Vienna Game: Mieses Variation,5
S7dwSbNm,TRUE,white,60+30,moistvonlipwig,2255,adulam,2008,e4 e5 Nf3 Nc6 Bc4 Be7,C50,Italian Game: Hungarian Defense,6
58iZoULg,TRUE,black,30+30,neil1996,2007,moistvonlipwig,2249,d4 Nf6 c4 e6 Nf3 b6 g3 Bb7 Bg2 Be7 Nc3 O-O O-O Na6,E17,Queen's Indian Defense: Classical Variation |  Tiviakov Defense,14
lN9aZvfM,TRUE,black,20+20,kjfoster17,1801,moistvonlipwig,2246,d4 Nf6 c4 e6 Nc3 Bb4 Qc2 c5,E38,Nimzo-Indian Defense: Classical Variation |  Berlin Variation,8
gptZOHi9,TRUE,draw,45+45,moistvonlipwig,2239,atrophied,2401,e4 c5 Nc3 Nc6 f4,B23,Sicilian Defense: Grand Prix Attack,5
UrvIXmIz,TRUE,black,20+20,rsava,1471,moistvonlipwig,2239,e4 e5 Nf3 Nc6 d4 exd4 Bc4 Bc5 c3 Nf6 e5 d5,C53,Italian Game: Classical Variation |  Greco Gambit,12
Uk0pZCRR,TRUE,black,45+45,kferapont,2094,moistvonlipwig,2228,e4 e5 Nf3 Nc6 Bb5 g6,C60,Ruy Lopez: Fianchetto Defense,6
ZhZm1ol9,TRUE,draw,45+45,moistvonlipwig,2229,mn8,2220,e4 e5 Nf3 Nc6 Bc4 Bc5 c3 Nf6 d4 exd4 cxd4 Bb4+ Nc3 Nxe4 O-O Bxc3 d5,C54,Italian Game: Classical Variation |  Greco Gambit |  Moeller-Therkatz Attack,17
fpqjttDx,TRUE,black,7+30,waltersafarian,2162,moistvonlipwig,2214,d4 Nf6 c4 e6 Nf3 Bb4+ Bd2 a5,E11,Bogo-Indian Defense: Wade-Smyslov Variation,8
lzPgCJCS,TRUE,black,7+30,moistvonlipwig,2236,waltersafarian,2148,e4 g6,B06,Modern Defense,2
p391pBJv,TRUE,white,60+30,i9_4_2001,2268,moistvonlipwig,2254,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Na5 Bb5+ c6 dxc6 bxc6 Be2 h6 Nh3,C59,Italian Game: Two Knights Defense |  Steinitz Variation,17
aa0Dr1hB,FALSE,black,20+0,alhurtado,1144,angelokzx,1500,e4 d5 exd5 Qxd5,B01,Scandinavian Defense: Mieses-Kotroc Variation,4
PnfGXx67,FALSE,draw,15+15,angelokzx,1500,ihrseidschlecht,1264,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 Nc3,C77,Ruy Lopez: Morphy Defense |  Tarrasch Variation,9
Yt9YrDwt,FALSE,white,15+0,cacholo2015,1247,angelokzx,1500,e4 d5,B01,Scandinavian Defense,2
8uwCjaIO,FALSE,black,15+0,cacholo2015,1247,angelokzx,1500,e4 d5,B01,Scandinavian Defense,2
iuh710Jl,FALSE,white,10+0,angelokzx,1500,rickyisking69,1234,d4 d5 Nc3 c6 e4,B15,Caro-Kann Defense,5
CxPe6xJ8,FALSE,draw,10+0,rickyisking69,1234,angelokzx,1500,g4,A00,Grob Opening,1
ldB6PHOh,FALSE,white,30+0,angelokzx,1500,samirdas,1193,d4 d5 Nc3,D00,Queen's Pawn Game: Chigorin Variation,3
cBMssl9g,TRUE,white,1+15,chris003,1699,achessplayer2016,1752,e4 e5 Nf3 Nc6 Bb5 Bc5,C64,Ruy Lopez: Classical Variation,6
aoADbaRd,TRUE,white,15+10,sjeiben,1655,spocksheldon,1516,e4 c6,B10,Caro-Kann Defense,2
a6YXmY9E,TRUE,black,15+5,sjeiben,1671,ledaua,1503,d4 g6,A40,Modern Defense,2
W2JE6Qiw,TRUE,white,15+5,ledaua,1485,sjeiben,1688,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3
qDfERwmo,TRUE,white,15+5,sjeiben,1683,ledaua,1491,e4 e5 f4 Nc6,C30,King's Gambit Declined |  Queen's Knight Defense,4
V1srBflG,TRUE,black,15+5,menistro,1648,sjeiben,1672,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3
8qecP458,TRUE,black,8+15,rattepat,1551,sjeiben,1665,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3
87Y3W7Wd,TRUE,black,40+8,egy_magyar,1484,sjeiben,1659,d4 Nf6,A45,Indian Game,2
QJNs6iTe,TRUE,black,5+8,rednakes,1545,sjeiben,1651,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3
zNqHUSs7,TRUE,black,10+2,sjeiben,1665,aimzzz,1563,e4 e5 Nf3 Nc6 Bc4 Nf6 d3 Bc5,C50,Italian Game: Giuoco Pianissimo |  Normal,8
QL2GFYv4,TRUE,white,10+2,sjeiben,1656,aimzzz,1571,d4 d5 c4 Nf6 Nf3 Bg4 e3 c6,D12,Slav Defense: Quiet Variation |  Pin Defense,8
sLUCxl2Z,TRUE,draw,10+2,aimzzz,1569,sjeiben,1659,e4 c5 Nc3 Nc6,B25,Sicilian Defense: Closed Variation |  Traditional,4
mhzZN1Ee,TRUE,black,10+2,sjeiben,1674,aimzzz,1554,e4 e5 f4 Nc6,C30,King's Gambit Declined |  Queen's Knight Defense,4
8mJITKTB,TRUE,black,8+8,iiigreg,1529,sjeiben,1667,d4 Nf6,A45,Indian Game,2
0drtgreY,TRUE,white,5+5,sjeiben,1659,thuzz,1547,d4 e6 c4 c5 Nf3 d5,D30,Queen's Gambit Declined: Tarrasch Defense |  Pseudo-Tarrasch,6
4EtVc3bS,TRUE,white,5+8,mossall,1598,sjeiben,1673,f4,A02,Bird Opening,1
Rah4BS0P,TRUE,white,15+5,sjeiben,1666,echeniqueutu,1526,e4 e5 f4 exf4 Bc4 Nc6,C33,King's Gambit Accepted |  Bishop's Gambit |  Maurian Defense,6
X6mFeYDg,TRUE,black,3+10,sjeiben,1679,capo19,1622,e4 e5 f4,C30,King's Gambit,3
wG8W5jNn,TRUE,white,5+15,erickkoaxzuniga,1569,sjeiben,1694,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3
5iaWzRkK,TRUE,black,150+0,ioanasg,1606,sjeiben,1686,e4 c5 Nf3 Nc6,B30,Sicilian Defense: Old Sicilian,4
6k3OLsm3,TRUE,black,12+3,sheytandereli,1469,sjeiben,1680,e4 c5,B20,Sicilian Defense,2
SBALXPMk,TRUE,black,30+5,labn,1460,sjeiben,1675,Nf3 d5 c4 dxc4,A09,Reti Opening: Reti Accepted,4
4yRAdELN,TRUE,black,15+3,siddhartha90,1449,sjeiben,1670,f4,A02,Bird Opening,1
17cSdtXy,TRUE,black,15+15,sjeiben,1687,janeczek,1513,e4 e5 f4 exf4 Nf3 Nc6,C34,King's Gambit Accepted |  MacLeod Defense,6
IRMJeJme,TRUE,black,30+30,vmalinovskiy87,1541,sjeiben,1680,e4 c5 d4 cxd4 c3,B21,Sicilian Defense: Smith-Morra Gambit,5
a7BAUTq4,TRUE,white,5+5,sjeiben,1674,esteban1961,1488,e4 d5 exd5 Qxd5 Nc3 Qa5,B01,Scandinavian Defense: Main Line,6
fWMuRGSu,TRUE,white,25+8,capadoc,1491,sjeiben,1691,e4 c5 Nf3 Nc6,B30,Sicilian Defense: Old Sicilian,4
YJueM0AK,TRUE,black,10+3,xroland,1466,sjeiben,1686,e4 c5 d4,B21,Sicilian Defense: Smith-Morra Gambit #2,3
2DzttmGv,TRUE,black,20+10,sjeiben,1703,muratahmet,1488,e4 e5 f4 Nc6,C30,King's Gambit Declined |  Queen's Knight Defense,4
BKz8Uv9r,TRUE,black,20+10,muratahmet,1493,sjeiben,1698,e4 c5 Nc3 Nc6,B25,Sicilian Defense: Closed Variation |  Traditional,4
8Lb7m7jc,TRUE,black,10+5,rainzoenn,1546,sjeiben,1691,e4 c5 Nf3 Nc6,B30,Sicilian Defense: Old Sicilian,4
qLDHkPo2,TRUE,white,10+5,sjeiben,1684,rainzoenn,1553,e4 e5 f4 exf4 Nf3 d5,C36,King's Gambit Accepted |  Modern Defense,6
LtgfG9ST,TRUE,black,45+0,xdaw,1531,sjeiben,1677,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5,B32,Sicilian Defense: Loewenthal Variation,8
7oekmhtd,TRUE,black,5+5,takasnina,1508,sjeiben,1670,e3,A00,Van't Kruijs Opening,1
JevULd6M,TRUE,white,10+10,sjeiben,1665,b12denis,1475,e4 d5 exd5 Nf6,B01,Scandinavian Defense: Modern Variation #2,4
zTtVYoMx,TRUE,white,15+7,dzharulla,1519,sjeiben,1681,g3,A00,Hungarian Opening,1
QqDpt7cB,TRUE,black,5+30,nickelange,1481,sjeiben,1675,g3,A00,Hungarian Opening,1
vPBqLJ9r,TRUE,white,5+30,sjeiben,1669,nickelange,1487,e4 a6,B00,St. George Defense,2
obN0jKaf,TRUE,black,20+0,alcenero,1468,sjeiben,1664,d4 Nf6,A45,Indian Game,2
odc3C9lA,TRUE,black,5+5,taniskanan,1465,sjeiben,1658,e4 c5 Nf3 d6 d4 cxd4,B54,Sicilian Defense #2,6
nLxxWNa7,TRUE,white,10+0,iglookid,1634,destroyer999,1462,d4 d5 c4 dxc4 e3,D20,Queen's Gambit Accepted: Old Variation,5
6seASI7Z,TRUE,black,10+0,destroyer999,1466,iliass2016,1741,e4 e6 d4 d5 e5 c5 c3,C02,French Defense: Advance Variation #2,7
xgC1Per4,TRUE,black,10+0,grigoriev,1456,destroyer999,1442,e4 e5 d4 exd4 Qxd4 Nc6,C22,Center Game: Normal Variation,6
FPbFTB92,TRUE,white,10+0,destroyer999,1453,justin2718,1258,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6,C68,Ruy Lopez: Exchange Variation,7
gtHXItm4,TRUE,white,10+0,mohammad180,1470,destroyer999,1464,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6
k7hb4YTt,TRUE,black,10+0,aarya143,1449,destroyer999,1453,e4 e5 d4 exd4 c3 dxc3 Bc4 cxb2 Bxb2 Bb4+,C21,Danish Gambit Accepted |  Copenhagen Defense,10
6uz66hJD,TRUE,white,10+0,destroyer999,1441,aarya143,1459,e4 e5 Nf3 d6 d4,C41,Philidor Defense,5
45vyGw2x,TRUE,white,10+0,martix,1334,destroyer999,1456,e4 e5 Nf3 Nc6 Bc4 Bc5 b4 Bxb4 c3 Ba5,C52,Italian Game: Evans Gambit |  Main Line,10
OpMq985z,TRUE,black,10+0,ildarsad,1444,destroyer999,1445,d4 d5 e3,D00,Queen's Pawn Game #2,3
0Ls9GUxT,TRUE,black,10+0,destroyer999,1458,chessmasterhex70,1404,e4 Nf6 e5 Nd5 c4 Nb6 d4 d6 exd6,B03,Alekhine Defense: Exchange Variation,9
zXgTYGz0,TRUE,black,10+0,graeen,1465,destroyer999,1446,e4 e5 c4,C20,English Opening: The Whale,3
pmIM8Ygd,TRUE,white,10+0,destroyer999,1432,ahmedchessb,1521,e4 c5 Nf3 d6 Bb5+ Bd7,B52,Sicilian Defense: Canal Attack |  Main Line,6
spDMJoVN,TRUE,white,10+0,vsevolod13,1435,destroyer999,1456,e4 e5 Nf3 Nc6 Bb5 Nf6 O-O,C65,Ruy Lopez: Berlin Defense,7
pAswBP8P,TRUE,white,10+0,destroyer999,1445,vsevolod13,1446,e4 b6,B00,Owen Defense,2
B9Nomcj6,TRUE,black,10+0,gtiotoitk,1614,destroyer999,1428,d4 d5 c4 dxc4 Nc3 Nc6,D07,Queen's Gambit Refused: Chigorin Defense #3,6
XZ1f9abc,TRUE,white,10+0,aminshirzadfar,1473,destroyer999,1448,e4 e5 d3,C20,King's Pawn Game: Leonardis Variation,3
cFREidfN,TRUE,black,10+0,mirpalu,1463,destroyer999,1436,g3,A00,Hungarian Opening,1
DpUpPLLS,TRUE,black,10+0,destroyer999,1448,alfiereloco,1439,e4 e6 d4,C00,French Defense: Normal Variation,3
WCgo3zvi,TRUE,white,10+0,destroyer999,1434,icobraxgunnerz,1515,e4 c5 Nf3 d6 Bb5+,B51,Sicilian Defense: Canal-Sokolsky Attack,5
hYpQhXE1,TRUE,black,10+0,destroyer999,1442,stavrosah,1563,e4 c5 Nf3,B27,Sicilian Defense,3
CE3Ksjji,TRUE,black,10+0,jeroennh,1426,destroyer999,1430,e4 e5 Nf3 Nc6 c3,C44,Ponziani Opening,5
hI0gV3WC,TRUE,black,10+0,charlouu,1414,destroyer999,1419,e4 e5 Nf3 Nc6 c3,C44,Ponziani Opening,5
xN0mXKxP,TRUE,black,10+0,maxkhog,1512,destroyer999,1404,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Bc5,C45,Scotch Game: Classical Variation,8
fie3TZFc,TRUE,black,20+0,destroyer999,1403,okchristian35,1419,e4 e5 Nf3 Nc6 Bc4 Bc5 Nc3 Nf6,C50,Four Knights Game: Italian Variation,8
9cKrtYER,TRUE,draw,10+0,destroyer999,1406,vigneswaran,1326,e4 e5 Nf3 d6,C41,Philidor Defense #2,4
LucU58pz,TRUE,draw,10+0,destroyer999,1412,jorg3rd,1564,e4 c5 Nf3 e6 d4 cxd4,B40,Sicilian Defense: French Variation |  Open,6
CqJd0DQ6,TRUE,black,10+0,sergio1967fabian,1146,destroyer999,1408,d4 d5 e3,D00,Queen's Pawn Game #2,3
8HoqWo0l,TRUE,white,10+0,destroyer999,1405,sergio1967fabian,1127,e4 e5 Nf3 f6,C40,King's Pawn Game: Damiano Defense,4
KvdQmeG3,TRUE,black,10+0,destroyer999,1413,mohamed2006,1528,e4 e5 Nf3 Nc6 Bc4 Bc5,C50,Giuoco Piano,6
sJ6TT08t,TRUE,black,10+0,destroyer999,1424,yumafiktif,1443,e4 e5 Nf3 d6,C41,Philidor Defense #2,4
MsTnTBGw,TRUE,black,10+0,inmal,1264,destroyer999,1420,d4 d5 e3,D00,Queen's Pawn Game #2,3
vSXfVGeX,TRUE,white,5+8,mrmandelbrot,1190,casabalearrosario,1470,e4 c5 Bc4,B20,Sicilian Defense: Bowdler Attack,3
FVTAYJYo,TRUE,white,8+1,trazohispano,1667,mrmandelbrot,1192,e4 e5 Nf3 d6 d4 f5,C41,Philidor Defense: Philidor Countergambit,6
XgdCqmoy,TRUE,black,8+1,malphoy,1069,mrmandelbrot,1182,e4 e5 Nf3 f5 exf5,C40,Latvian Gambit Accepted,5
KfhyI0Bq,TRUE,white,8+1,mrmandelbrot,1167,worstplayerever123,1176,e4 e5 d4 d5,C21,King's Pawn Game: Beyer Gambit,4
kBfnEwvs,TRUE,white,8+1,highlander151151,1561,mrmandelbrot,1170,e4 e5 Nc3,C27,Vienna Game,3
XWrh5HCI,TRUE,white,8+0,tutubelezza,1356,mrmandelbrot,1178,e4 e5 Nf3 d6 d4 exd4 Nxd4 g6,C41,Philidor Defense: Larsen Variation,8
FBgnVytB,TRUE,white,10+5,bigpapaslice,1627,mrmandelbrot,1180,e4 e5 Nf3 f6,C40,King's Pawn Game: Damiano Defense,4
qZI6oQpg,TRUE,white,5+8,mbodal,1506,mrmandelbrot,1184,e4 e5 Nf3 d6,C41,Philidor Defense #2,4
ZxgE9Jqw,TRUE,white,5+8,josevilar,1633,mrmandelbrot,1187,d4 d5 e3,D00,Queen's Pawn Game #2,3
FVAINHA2,TRUE,white,5+8,ak0706,1344,mrmandelbrot,1195,e4 e5 Nf3,C40,King's Knight Opening,3
0OznnvRO,TRUE,white,5+8,don-vildo,1610,mrmandelbrot,1198,e4 e5 Nf3 d6,C41,Philidor Defense #2,4
wDXSrsAb,TRUE,white,5+8,josevilar,1658,mrmandelbrot,1200,d4 d5 e3 Nf6 Bd3,D00,Queen's Pawn Game: Stonewall Attack,5
KCqh9f7t,TRUE,white,5+6,issamssh,1389,mrmandelbrot,1208,d4 d5 Bf4,D00,Queen's Pawn Game: Mason Attack,3
cSUC96lZ,TRUE,white,8+8,lobnik,1711,mrmandelbrot,1209,e4 e5 Bc4 Nf6,C24,Bishop's Opening: Berlin Defense,4
efU9OS1U,TRUE,black,8+8,mrmandelbrot,1215,tillh,1485,e4 c5 c4,B20,Sicilian Defense: Staunton-Cochrane Variation,3
OTGeqGWF,TRUE,draw,8+8,tillh,1493,mrmandelbrot,1205,d4 d5 Bf4,D00,Queen's Pawn Game: Mason Attack,3
K4aK0bvY,TRUE,white,8+0,aanady,1640,mrmandelbrot,1207,e4 e5 f4 exf4 Nf3 g5 Bc4,C37,King's Gambit Accepted |  King's Knight Gambit,7
zcuvyFWm,TRUE,black,8+0,mrmandelbrot,1209,aanady,1639,e4 c6 d3,B10,Caro-Kann Defense: Breyer Variation,3
yyfhZrEQ,TRUE,white,8+3,vanicika,1611,mrmandelbrot,1213,e4 e5 Nf3 Qf6,C40,King's Pawn Game: McConnell Defense,4
G6KJPmbf,TRUE,black,5+5,volturi,1544,mrmandelbrot,1188,e4 e5 Nf3 Qf6,C40,King's Pawn Game: McConnell Defense,4
BfEno2nC,TRUE,black,12+3,mrmandelbrot,1180,hamid9,1674,e4 e5 d4 exd4 Qxd4 Nc6,C22,Center Game: Normal Variation,6
0DHChuwS,TRUE,white,5+8,marinho_797,1379,mrmandelbrot,1187,e4 e5 d4,C21,Center Game #2,3
veQVU8N3,TRUE,black,5+8,mrmandelbrot,1194,marinho_797,1373,e4 e5 Nf3 d6 d4,C41,Philidor Defense,5
31AKSOxV,TRUE,white,5+8,oriol_26,1438,mrmandelbrot,1200,e4 e5 Nf3 d5,C40,Elephant Gambit,4
WAfRDJWC,TRUE,white,5+8,accghjms,1814,mrmandelbrot,1201,d4 d5 Nf3,D02,Queen's Pawn Game: Zukertort Variation,3
va7c2mJJ,TRUE,white,5+8,mrmandelbrot,1177,urbans,1504,e4 e5 Nf3 Nc6 d4 Nxd4,C44,Scotch Game: Lolli Variation,6
QZlvc1n7,TRUE,white,10+7,sadecebeyaz,1621,mrmandelbrot,1179,e4 e5 Nf3 d6 d4,C41,Philidor Defense,5
esJlrHla,TRUE,black,5+8,mrmandelbrot,1184,nikitachess,1440,e4 e5 d4 exd4 Qxd4 Nc6,C22,Center Game: Normal Variation,6
C9LdNE9h,TRUE,white,5+6,vaimalucox,1364,mrmandelbrot,1192,c4 e5,A20,English Opening: King's English Variation,2
dYHy3p1t,TRUE,white,6+5,finsniper,1492,mrmandelbrot,1196,e4 e5 Nf3 d6 d4 exd4 Nxd4,C41,Philidor Defense: Exchange Variation #2,7
Wnj7OZYB,TRUE,white,10+4,anangharisman,1621,mrmandelbrot,1198,d4 d6 c4,A41,Old Indian Defense,3
i5ILjDWW,TRUE,white,7+5,danger79,1379,mrmandelbrot,1206,a3,A00,Anderssen Opening,1
EQNCIrQa,TRUE,black,5+10,mrmandelbrot,1207,grigoriy-66,1724,e4 c5 g3,B20,Sicilian Defense: Lasker-Dunne Attack,3
cC68nkza,TRUE,white,10+5,mrmandelbrot,1185,alokyshah,1438,e4 e5 Nf3 d6 d4,C41,Philidor Defense,5
ebxhdc8t,TRUE,white,5+8,tomatow,1594,mrmandelbrot,1188,d4 d5 Nf3 Nf6 g3,D02,Queen's Pawn Game: Symmetrical Variation |  Pseudo-Catalan,5
B3ntK1Fu,TRUE,white,10+10,lyca,1523,mrmandelbrot,1191,Nf3 e5,A04,Zukertort Opening: Ross Gambit,2
FYlbiRrz,TRUE,black,10+10,mrmandelbrot,1195,lyca,1516,e4 c5 d4,B21,Sicilian Defense: Smith-Morra Gambit #2,3
Xtu3YOfy,TRUE,black,5+8,mrmandelbrot,1202,kimpetersen20,1382,e4 e5 d4 exd4 Qxd4 Nc6,C22,Center Game: Normal Variation,6
QKUNEJ6W,TRUE,white,5+7,nimanimanima,1452,ksks24,1251,c4 e6,A13,English Opening: Agincourt Defense,2
eRv16Z3L,TRUE,white,20+0,shlema,1411,nimanimanima,1465,e4 c5 Nc3 Nc6,B25,Sicilian Defense: Closed Variation |  Traditional,4
mxJTEyok,TRUE,black,5+8,doktorabi,1313,nimanimanima,1458,d4 e6,A40,Horwitz Defense,2
GeWTyzIG,TRUE,black,10+5,nimanimanima,1474,jaccomarkus,1323,e4 e5 c4,C20,English Opening: The Whale,3
95wdFsbM,TRUE,white,5+8,rodrigo0000,1330,nimanimanima,1490,e4 e5 Nf3 d6,C41,Philidor Defense #2,4
y6FT6UDP,TRUE,white,8+0,adabriwala,1425,nimanimanima,1503,b4 e5 a3,A00,Polish Opening: Bugayev Attack,3
mojJsVuG,TRUE,white,10+0,nimanimanima,1492,murmel7,1497,e4 e5 c4,C20,English Opening: The Whale,3
CMXBz4cj,TRUE,black,15+0,massimoff,1407,nimanimanima,1483,Nf3 e6,A04,Zukertort Opening: Queen's Gambit Invitation,2
Uapbd7hu,TRUE,white,12+5,nimanimanima,1477,zirom,1314,e4 e5 c4,C20,English Opening: The Whale,3
zRyrJdx6,TRUE,white,90+0,ptm1985,1461,nimanimanima,1489,d4 e6 e4 c5 d5,A43,Franco-Benoni Defense,5
lJ4OWT0H,TRUE,draw,5+8,nimanimanima,1491,corchev,1451,e4 e5 c4,C20,English Opening: The Whale,3
UHdlMxsG,FALSE,white,25+1,hamza019,1242,nimanimanima,1491,e4 e5 Nf3 d6 d4 exd4 Nxd4,C41,Philidor Defense: Exchange Variation #2,7
Budv19hO,TRUE,white,15+0,nimanimanima,1485,fallen_champs,1281,e4 e6 d4 d6,C00,Rat Defense: Small Center Defense,4
M0UYlflP,TRUE,white,10+2,nishi_nicky,1373,nimanimanima,1500,d4 e6 e4,C00,French Defense: Normal Variation,3
scJxpc2w,TRUE,white,5+8,nimanimanima,1493,cak64,1355,e4 e6 c4,C00,French Defense: Steiner Variation,3
9H9fTYi0,TRUE,white,10+0,nimanimanima,1486,x-jaguar199,1342,e4 e5 c4,C20,English Opening: The Whale,3
